code,parentcode,name-mr,name-en,count
CE20A102/SA2-416,CE20A102#,,,1
CE20A102/SA2-417,CE20A102#,,,1
CE20A102/SA2-418,CE20A102#,,,1
CE20A102/SA2-419,CE20A102#,,,1
CE20A102/SA2-420,CE20A102#,,,1
CE20A102/SA2-421,CE20A102#,,,1
CE20A102/SA2-422,CE20A102#,,,1
CE20A102/SA2-423,CE20A102#,,,1
CE20A102/SA2-424,CE20A102#,,,1
CE20A102/SA2-425,CE20A102#,,,1
CE20A102/SA2-426,CE20A102#,,,1
CE20A102/SA2-427,CE20A102#,,,1
CE20A102/SA2-428,CE20A102#,,,1
CE20A102/SA2-429,CE20A102#,,,1
CE20A102/SA2-430,CE20A102#,,,1
CE20A102/SA2-431,CE20A102#,,,1
CE20A102/SA2-432,CE20A102#,,,1
CE20A102/SA2-433,CE20A102#,,,1
CE20A102/SA2-434,CE20A102#,,,1
CE20A102/SA2-435,CE20A102#,,,1
CE20A102/SA2-436,CE20A102#,,,1
CE20A102/SA2-437,CE20A102#,,,1
CE20A102/SA2-438,CE20A102#,,,1
CE20A102/SA2-439,CE20A102#,,,1
CE20A102/SA2-440,CE20A102#,,,1
CE20A102/SA2-441,CE20A102#,,,1
CE20A102/SA2-442,CE20A102#,,,1
CE20A102/SA2-443,CE20A102#,,,1
CE20A102/SA2-444,CE20A102#,,,1
CE20A102/SA2-445,CE20A102#,,,1
CE20A102/SA2-446,CE20A102#,,,1
CE20A102/SA2-447,CE20A102#,,,1
CE20A102/SA2-448,CE20A102#,,,1
CE20A102/SA2-449,CE20A102#,,,1
CE20A102/SA2-450,CE20A102#,,,1
CE20A102/SA2-451,CE20A102#,,,1
CE20A102/SA2-452,CE20A102#,,,1
CE20A102/SA2-453,CE20A102#,,,1
CE20A102/SA2-454,CE20A102#,,,1
CE20A102/SA2-455,CE20A102#,,,1
CE20A102/SA2-456,CE20A102#,,,1
CE20A102/SA2-457,CE20A102#,,,1
CE20A102/SA2-458,CE20A102#,,,1
CE20A102/SA2-459,CE20A102#,,,1
CE20A102/SA2-460,CE20A102#,,,1
CE20A102/SA2-461,CE20A102#,,,1
CE20A102/SA2-462,CE20A102#,,,1
CE20A102/SA2-463,CE20A102#,,,1
CE20A102/SA2-464,CE20A102#,,,1
CE20A102/SA2-465,CE20A102#,,,1
CE20A102/SA2-466,CE20A102#,,,1
CE20A102/SA2-467,CE20A102#,,,1
CE20A102/SA2-468,CE20A102#,,,1
CE20A102/SA2-469,CE20A102#,,,1
CE20A102/SA2-470,CE20A102#,,,1
CE20A102/SA2-471,CE20A102#,,,1
CE20A102/SA2-472,CE20A102#,,,1
CE20A102/SA2-473,CE20A102#,,,1
CE20A102/SA2-474,CE20A102#,,,1
CE20A102/SA2-475,CE20A102#,,,1
CE20A102/SA2-476,CE20A102#,,,1
CE20A102/SA2-477,CE20A102#,,,1
CE20A102/SA2-478,CE20A102#,,,1
CE20A102/SA2-479,CE20A102#,,,1
CE20A102/SA2-480,CE20A102#,,,1
CE20A102/SA2-481,CE20A102#,,,1
CE20A102/SA2-482,CE20A102#,,,1
CE20A102/SA2-483,CE20A102#,,,1
CE20A102/SA2-484,CE20A102#,,,1
CE20A102/SA2-485,CE20A102#,,,1
CE20A102/SA2-486,CE20A102#,,,1
CE20A102/SA2-487,CE20A102#,,,1
CE20A102/SA2-488,CE20A102#,,,1
CE20A102/SA2-489,CE20A102#,,,1
CE20A102/SA2-490,CE20A102#,,,1
CE20A102/SA2-491,CE20A102#,,,1
CE20A102/SA2-492,CE20A102#,,,1
CE20A102/SA2-493,CE20A102#,,,1
CE20A102/SA2-494,CE20A102#,,,1
CE20A102/SA2-495,CE20A102#,,,1
CE20A102/SA2-496,CE20A102#,,,1
CE20A102/SA2-497,CE20A102#,,,1
CE20A102/SA2-498,CE20A102#,,,1
CE20A102/SA2-499,CE20A102#,,,1
CE20A102/SA2-500,CE20A102#,,,1
CE20A102/SA2-501,CE20A102#,,,1
CE20A102/SA2-502,CE20A102#,,,1
CE20A102/SA2-503,CE20A102#,,,1
CE20A102/SA2-504,CE20A102#,,,1
CE20A102/SA2-505,CE20A102#,,,1
CE20A102/SA2-506,CE20A102#,,,1
CE20A102/SA2-507,CE20A102#,,,1
CE20A102/SA2-508,CE20A102#,,,1
CE20A102/SA2-509,CE20A102#,,,1
CE20A102/SA2-510,CE20A102#,,,1
CE20A102/SA2-511,CE20A102#,,,1
CE20A102/SA2-512,CE20A102#,,,1
CE20A102/SA2-513,CE20A102#,,,1
CE20A102/SA2-514,CE20A102#,,,1
CE20A102/SA2-515,CE20A102#,,,1
CE20A102/SA2-516,CE20A102#,,,1
CE20A102/SA2-517,CE20A102#,,,1
CE20A102/SA2-518,CE20A102#,,,1
CE20A102/SA2-519,CE20A102#,,,1
CE20A102/SA2-520,CE20A102#,,,1
CE20A102/SA2-521,CE20A102#,,,1
CE20A102/SA2-522,CE20A102#,,,1
CE20A102/SA2-523,CE20A102#,,,1
CE20A102/SA2-524,CE20A102#,,,1
CE20A102/SA2-525,CE20A102#,,,1
CE20A102/SA2-526,CE20A102#,,,1
CE20A102/SA2-527,CE20A102#,,,1
CE20A102/SA2-528,CE20A102#,,,1
CE20A102/SA2-529,CE20A102#,,,1
CE20A102/SA2-530,CE20A102#,,,1
CE20A102/SA2-531,CE20A102#,,,1
CE20A102/SA2-532,CE20A102#,,,1
CE20A102/SA2-533,CE20A102#,,,1
CE20A102/SA2-534,CE20A102#,,,1
CE20A102/SA2-535,CE20A102#,,,1
CE20A102/SA2-536,CE20A102#,,,1
CE20A102/SA2-537,CE20A102#,,,1
CE20A102/SA2-538,CE20A102#,,,1
CE20A102/SA2-539,CE20A102#,,,1
CE20A102/SA2-540,CE20A102#,,,1
CE20A102/SA2-541,CE20A102#,,,1
CE20A102/SA2-542,CE20A102#,,,1
CE20A102/SA2-543,CE20A102#,,,1
CE20A102/SA2-544,CE20A102#,,,1
CE20A102/SA2-545,CE20A102#,,,1
CE20A102/SA2-546,CE20A102#,,,1
CE20A102/SA2-547,CE20A102#,,,1
CE20A102/SA2-548,CE20A102#,,,1
CE20A102/SA2-549,CE20A102#,,,1
CE20A102/SA2-550,CE20A102#,,,1
CE20A102/SA2-551,CE20A102#,,,1
CE20A102/SA2-552,CE20A102#,,,1
CE20A102/SA2-553,CE20A102#,,,1
CE20A102/SA2-554,CE20A102#,,,1
CE20A102/SA2-555,CE20A102#,,,1
CE20A102/SA2-556,CE20A102#,,,1
CE20A102/SA2-557,CE20A102#,,,1
CE20A102/SA2-558,CE20A102#,,,1
CE20A102/SA2-559,CE20A102#,,,1
CE20A102/SA2-560,CE20A102#,,,1
CE20A102/SA2-561,CE20A102#,,,1
CE20A102/SA2-562,CE20A102#,,,1
CE20A102/SA2-563,CE20A102#,,,1
CE20A102/SA2-564,CE20A102#,,,1
CE20A102/SA2-565,CE20A102#,,,1
CE20A102/SA2-566,CE20A102#,,,1
CE20A102/SA2-567,CE20A102#,,,1
CE20A102/SA2-568,CE20A102#,,,1
CE20A102/SA2-569,CE20A102#,,,1
CE20A102/SA2-570,CE20A102#,,,1
CE20A102/SA2-571,CE20A102#,,,1
CE20A102/SA2-572,CE20A102#,,,1
CE20A102/SA2-573,CE20A102#,,,1
CE20A102/SA2-574,CE20A102#,,,1
CE20A102/SA2-575,CE20A102#,,,1
CE20A102/SA2-576,CE20A102#,,,1
CE20A102/SA2-577,CE20A102#,,,1
CE20A102/SA2-578,CE20A102#,,,1
CE20A102/SA2-579,CE20A102#,,,1
CE20A102/SA2-580,CE20A102#,,,1
CE20A102/SA2-581,CE20A102#,,,1
CE20A102/SA2-582,CE20A102#,,,1
CE20A102/SA2-583,CE20A102#,,,1
CE20A102/SA2-584,CE20A102#,,,1
CE20A102/SA2-585,CE20A102#,,,1
CE20A102/SA2-586,CE20A102#,,,1
CE20A102/SA2-587,CE20A102#,,,1
CE20A102/SA2-588,CE20A102#,,,1
CE20A102/SA2-589,CE20A102#,,,1
CE20A102/SA2-590,CE20A102#,,,1
CE20A102/SA2-591,CE20A102#,,,1
CE20A102/SA2-592,CE20A102#,,,1
CE20A102/SA2-593,CE20A102#,,,1
CE20A102/SA2-594,CE20A102#,,,1
CE20A102/SA2-595,CE20A102#,,,1
CE20A102/SA2-596,CE20A102#,,,1
CE20A102/SA2-597,CE20A102#,,,1
CE20A102/SA2-598,CE20A102#,,,1
CE20A102/SA2-599,CE20A102#,,,1
CE20A102/SA2-600,CE20A102#,,,1
CE20A102/SA2-601,CE20A102#,,,1
CE20A102/SA2-602,CE20A102#,,,1
CE20A102/SA2-603,CE20A102#,,,1
CE20A102/SA2-604,CE20A102#,,,1
CE20A102/SA2-605,CE20A102#,,,1
CE20A102/SA2-606,CE20A102#,,,1
CE20A102/SA2-607,CE20A102#,,,1
CE20A102/SA2-608,CE20A102#,,,1
CE20A102/SA2-609,CE20A102#,,,1
CE20A102/SA2-610,CE20A102#,,,1
CE20A102/SA2-611,CE20A102#,,,1
CE20A102/SA2-612,CE20A102#,,,1
CE20A102/SA2-613,CE20A102#,,,1
CE20A102/SA2-614,CE20A102#,,,1
CE20A102/SA2-615,CE20A102#,,,1
CE20A102/SA2-616,CE20A102#,,,1
CE20A102/SA2-617,CE20A102#,,,1
CE20A102/SA2-618,CE20A102#,,,1
CE20A102/SA2-619,CE20A102#,,,1
CE20A102/SA2-620,CE20A102#,,,1
CE20A102/SA2-621,CE20A102#,,,1
CE20A102/SA2-622,CE20A102#,,,1
CE20A102/SA2-623,CE20A102#,,,1
CE20A102/SA2-624,CE20A102#,,,1
CE20A102/SA2-625,CE20A102#,,,1
CE20A102/SA2-626,CE20A102#,,,1
CE20A102/SA2-627,CE20A102#,,,1
CE20A102/SA2-628,CE20A102#,,,1
CE20A102/SA2-629,CE20A102#,,,1
CE20A102/SA2-630,CE20A102#,,,1
CE20A102/SA2-631,CE20A102#,,,1
CE20A102/SA2-632,CE20A102#,,,1
CE20A102/SA2-633,CE20A102#,,,1
CE20A102/SA2-634,CE20A102#,,,1
CE20A102/SA2-635,CE20A102#,,,1
CE20A102/SA2-636,CE20A102#,,,1
CE20A102/SA2-637,CE20A102#,,,1
CE20A102/SA2-638,CE20A102#,,,1
CE20A102/SA2-639,CE20A102#,,,1
CE20A102/SA2-640,CE20A102#,,,1
CE20A102/SA2-641,CE20A102#,,,1
CE20A102/SA2-642,CE20A102#,,,1
CE20A102/SA2-643,CE20A102#,,,1
CE20A102/SA2-644,CE20A102#,,,1
CE20A102/SA2-645,CE20A102#,,,1
CE20A102/SA2-646,CE20A102#,,,1
CE20A102/SA2-647,CE20A102#,,,1
CE20A102/SA2-648,CE20A102#,,,1
CE20A102/SA2-649,CE20A102#,,,1
CE20A102/SA2-650,CE20A102#,,,1
CE20A102/SA2-651,CE20A102#,,,1
CE20A102/SA2-652,CE20A102#,,,1
CE20A102/SA2-653,CE20A102#,,,1
CE20A102/SA2-654,CE20A102#,,,1
CE20A102/SA2-655,CE20A102#,,,1
CE20A102/SA2-656,CE20A102#,,,1
CE20A102/SA2-657,CE20A102#,,,1
CE20A102/SA2-658,CE20A102#,,,1
CE20A102/SA2-659,CE20A102#,,,1
CE20A102/SA2-660,CE20A102#,,,1
CE20A102/SA2-661,CE20A102#,,,1
CE20A102/SA2-662,CE20A102#,,,1
CE20A102/SA2-663,CE20A102#,,,1
CE20A102/SA2-664,CE20A102#,,,1
CE20A102/SA2-665,CE20A102#,,,1
CE20A102/SA2-666,CE20A102#,,,1
CE20A102/SA2-667,CE20A102#,,,1
CE20A102/SA2-668,CE20A102#,,,1
CE20A102/SA2-669,CE20A102#,,,1
CE20A102/SA2-670,CE20A102#,,,1
CE20A102/SA2-671,CE20A102#,,,1
CE20A102/SA2-672,CE20A102#,,,1
CE20A102/SA2-673,CE20A102#,,,1
CE20A102/SA2-674,CE20A102#,,,1
CE20A102/SA2-675,CE20A102#,,,1
CE20A102/SA2-676,CE20A102#,,,1
CE20A102/SA2-677,CE20A102#,,,1
CE20A102/SA2-678,CE20A102#,,,1
CE20A102/SA2-679,CE20A102#,,,1
CE20A102/SA2-680,CE20A102#,,,1
CE20A102/SA2-681,CE20A102#,,,1
CE20A102/SA2-682,CE20A102#,,,1
CE20A102/SA2-683,CE20A102#,,,1
CE20A102/SA2-684,CE20A102#,,,1
CE20A102/SA2-685,CE20A102#,,,1
CE20A102/SA2-686,CE20A102#,,,1
CE20A102/SA2-687,CE20A102#,,,1
CE20A102/SA2-688,CE20A102#,,,1
CE20A102/SA2-689,CE20A102#,,,1
CE20A102/SA2-690,CE20A102#,,,1
CE20A102/SA2-691,CE20A102#,,,1
CE20A102/SA2-692,CE20A102#,,,1
CE20A102/SA2-693,CE20A102#,,,1
CE20A102/SA2-694,CE20A102#,,,1
CE20A102/SA2-695,CE20A102#,,,1
CE20A102/SA2-696,CE20A102#,,,1
CE20A102/SA2-697,CE20A102#,,,1
CE20A102/SA2-698,CE20A102#,,,1
CE20A102/SA2-699,CE20A102#,,,1
CE20A102/SA2-700,CE20A102#,,,1
CE20A102/SA2-701,CE20A102#,,,1
CE20A102/SA2-702,CE20A102#,,,1
CE20A102/SA2-703,CE20A102#,,,1
CE20A102/SA2-704,CE20A102#,,,1
CE20A102/SA2-705,CE20A102#,,,1
CE20A102/SA2-706,CE20A102#,,,1
CE20A102/SA2-707,CE20A102#,,,1
CE20A102/SA2-708,CE20A102#,,,1
CE20A102/SA2-709,CE20A102#,,,1
CE20A102/SA2-710,CE20A102#,,,1
CE20A102/SA2-711,CE20A102#,,,1
CE20A102/SA2-712,CE20A102#,,,1
CE20A102/SA2-713,CE20A102#,,,1
CE20A102/SA2-714,CE20A102#,,,1
CE20A102/SA2-715,CE20A102#,,,1
CE20A102/SA2-716,CE20A102#,,,1
CE20A102/SA2-717,CE20A102#,,,1
CE20A102/SA2-718,CE20A102#,,,1
CE20A102/SA2-719,CE20A102#,,,1
CE20A102/SA2-720,CE20A102#,,,1
CE20A102/SA2-721,CE20A102#,,,1
CE20A102/SA2-722,CE20A102#,,,1
CE20A102/SA2-723,CE20A102#,,,1
CE20A102/SA2-724,CE20A102#,,,1
CE20A102/SA2-725,CE20A102#,,,1
CE20A102/SA2-726,CE20A102#,,,1
CE20A102/SA2-727,CE20A102#,,,1
CE20A102/SA2-728,CE20A102#,,,1
CE20A102/SA2-729,CE20A102#,,,1
CE20A102/SA2-730,CE20A102#,,,1
CE20A102/SA2-731,CE20A102#,,,1
CE20A102/SA2-732,CE20A102#,,,1
CE20A102/SA2-733,CE20A102#,,,1
CE20A102/SA2-734,CE20A102#,,,1
CE20A102/SA2-735,CE20A102#,,,1
CE20A102/SA2-736,CE20A102#,,,1
CE20A102/SA2-737,CE20A102#,,,1
CE20A102/SA2-738,CE20A102#,,,1
CE20A102/SA2-739,CE20A102#,,,1
CE20A102/SA2-740,CE20A102#,,,1
CE20A102/SA2-741,CE20A102#,,,1
CE20A102/SA2-742,CE20A102#,,,1
CE20A102/SA2-743,CE20A102#,,,1
CE20A102/SA2-744,CE20A102#,,,1
CE20A102/SA2-745,CE20A102#,,,1
CE20A102/SA2-746,CE20A102#,,,1
CE20A102/SA2-747,CE20A102#,,,1
CE20A102/SA2-748,CE20A102#,,,1
CE20A102/SA2-749,CE20A102#,,,1
CE20A102/SA2-750,CE20A102#,,,1
CE20A102/SA2-751,CE20A102#,,,1
CE20A102/SA2-752,CE20A102#,,,1
CE20A102/SA2-753,CE20A102#,,,1
CE20A102/SA2-754,CE20A102#,,,1
CE20A102/SA2-755,CE20A102#,,,1
CE20A102/SA2-756,CE20A102#,,,1
CE20A102/SA2-757,CE20A102#,,,1
CE20A102/SA2-758,CE20A102#,,,1
CE20A102/SA2-759,CE20A102#,,,1
CE20A102/SA2-760,CE20A102#,,,1
CE20A102/SA2-761,CE20A102#,,,1
CE20A102/SA2-762,CE20A102#,,,1
CE20A102/SA2-763,CE20A102#,,,1
CE20A102/SA2-764,CE20A102#,,,1
CE20A102/SA2-765,CE20A102#,,,1
CE20A102/SA2-766,CE20A102#,,,1
CE20A102/SA2-767,CE20A102#,,,1
CE20A102/SA2-768,CE20A102#,,,1
CE20A102/SA2-769,CE20A102#,,,1
CE20A102/SA2-770,CE20A102#,,,1
CE20A102/SA2-771,CE20A102#,,,1
CE20A102/SA2-772,CE20A102#,,,1
CE20A102/SA2-773,CE20A102#,,,1
CE20A102/SA2-774,CE20A102#,,,1
CE20A102/SA2-775,CE20A102#,,,1
CE20A102/SA2-776,CE20A102#,,,1
CE20A102/SA2-777,CE20A102#,,,1
CE20A102/SA2-778,CE20A102#,,,1
CE20A102/SA2-779,CE20A102#,,,1
CE20A102/SA2-780,CE20A102#,,,1
CE20A102/SA2-781,CE20A102#,,,1
CE20A102/SA2-782,CE20A102#,,,1
CE20A102/SA2-783,CE20A102#,,,1
CE20A102/SA2-784,CE20A102#,,,1
CE20A102/SA2-785,CE20A102#,,,1
CE20A102/SA2-786,CE20A102#,,,1
CE20A102/SA2-787,CE20A102#,,,1
CE20A102/SA2-788,CE20A102#,,,1
CE20A102/SA2-789,CE20A102#,,,1
CE20A102/SA2-790,CE20A102#,,,1
CE20A102/SA2-791,CE20A102#,,,1
CE20A102/SA2-792,CE20A102#,,,1
CE20A102/SA2-793,CE20A102#,,,1
CE20A102/SA2-794,CE20A102#,,,1
CE20A102/SA2-795,CE20A102#,,,1
CE20A102/SA2-796,CE20A102#,,,1
CE20A102/SA2-797,CE20A102#,,,1
CE20A102/SA2-798,CE20A102#,,,1
CE20A102/SA2-799,CE20A102#,,,1
CE20A102/SA2-800,CE20A102#,,,1
CE20A102/SA2-801,CE20A102#,,,1
CE20A102/SA2-802,CE20A102#,,,1
CE20A102/SA2-803,CE20A102#,,,1
CE20A102/SA2-804,CE20A102#,,,1
CE20A102/SA2-805,CE20A102#,,,1
CE20A102/SA2-806,CE20A102#,,,1
CE20A102/SA2-807,CE20A102#,,,1
CE20A102/SA2-808,CE20A102#,,,1
CE20A102/SA2-809,CE20A102#,,,1
CE20A102/SA2-810,CE20A102#,,,1
CE20A102/SA2-811,CE20A102#,,,1
CE20A102/SA2-812,CE20A102#,,,1
CE20A102/SA2-813,CE20A102#,,,1
CE20A102/SA2-814,CE20A102#,,,1
CE20A102/SA2-815,CE20A102#,,,1
CE20A102/SA2-816,CE20A102#,,,1
CE20A102/SA2-817,CE20A102#,,,1
CE20A102/SA2-818,CE20A102#,,,1
CE20A102/SA2-819,CE20A102#,,,1
CE20A102/SA2-820,CE20A102#,,,1
CE20A102/SA2-821,CE20A102#,,,1
CE20A102/SA2-822,CE20A102#,,,1
CE20A102/SA2-823,CE20A102#,,,1
CE20A102/SA2-824,CE20A102#,,,1
CE20A102/SA2-825,CE20A102#,,,1
CE20A102/SA2-826,CE20A102#,,,1
CE20A102/SA2-827,CE20A102#,,,1
CE20A102/SA2-828,CE20A102#,,,1
CE20A102/SA2-829,CE20A102#,,,1
CE20A102/SA2-830,CE20A102#,,,1
CE20A102/SA2-831,CE20A102#,,,1
CE20A102/SA2-832,CE20A102#,,,1
CE20A102/SA2-833,CE20A102#,,,1
CE20A102/SA2-834,CE20A102#,,,1
CE20A102/SA2-835,CE20A102#,,,1
CE20A102/SA2-836,CE20A102#,,,1
CE20A102/SA2-837,CE20A102#,,,1
CE20A102/SA2-838,CE20A102#,,,1
CE20A102/SA2-839,CE20A102#,,,1
CE20A102/SA2-840,CE20A102#,,,1
CE20A102/SA2-841,CE20A102#,,,1
CE20A102/SA2-842,CE20A102#,,,1
CE20A102/SA2-843,CE20A102#,,,1
CE20A102/SA2-844,CE20A102#,,,1
CE20A102/SA2-845,CE20A102#,,,1
CE20A102/SA2-846,CE20A102#,,,1
CE20A102/SA2-847,CE20A102#,,,1
CE20A102/SA2-848,CE20A102#,,,1
CE20A102/SA2-849,CE20A102#,,,1
CE20A102/SA2-850,CE20A102#,,,1
CE20A102/SA2-851,CE20A102#,,,1
CE20A102/SA2-852,CE20A102#,,,1
CE20A102/SA2-853,CE20A102#,,,1
CE20A102/SA2-854,CE20A102#,,,1
CE20A102/SA2-855,CE20A102#,,,1
CE20A102/SA2-856,CE20A102#,,,1
CE20A102/SA2-857,CE20A102#,,,1
CE20A102/SA2-858,CE20A102#,,,1
CE20A102/SA2-859,CE20A102#,,,1
CE20A102/SA2-860,CE20A102#,,,1
CE20A102/SA2-861,CE20A102#,,,1
CE20A102/SA2-862,CE20A102#,,,1
CE20A102/SA2-863,CE20A102#,,,1
CE20A102/SA2-864,CE20A102#,,,1
CE20A102/SA2-865,CE20A102#,,,1
CE20A102/SA2-866,CE20A102#,,,1
CE20A102/SA2-867,CE20A102#,,,1
CE20A102/SA2-868,CE20A102#,,,1
CE20A102/SA2-869,CE20A102#,,,1
CE20A102/SA2-870,CE20A102#,,,1
CE20A102/SA2-871,CE20A102#,,,1
CE20A102/SA2-872,CE20A102#,,,1
CE20A102/SA2-873,CE20A102#,,,1
CE20A102/SA2-874,CE20A102#,,,1
CE20A102/SA2-875,CE20A102#,,,1
CE20A102/SA2-876,CE20A102#,,,1
CE20A102/SA2-877,CE20A102#,,,1
CE20A102/SA2-878,CE20A102#,,,1
CE20A102/SA2-879,CE20A102#,,,1
CE20A102/SA2-880,CE20A102#,,,1
CE20A102/SA2-881,CE20A102#,,,1
CE20A102/SA2-882,CE20A102#,,,1
CE20A102/SA2-883,CE20A102#,,,1
CE20A102/SA2-884,CE20A102#,,,1
CE20A102/SA2-885,CE20A102#,,,1
CE20A102/SA2-886,CE20A102#,,,1
CE20A102/SA2-887,CE20A102#,,,1
CE20A102/SA2-888,CE20A102#,,,1
CE20A102/SA2-889,CE20A102#,,,1
CE20A102/SA2-890,CE20A102#,,,1
CE20A102/SA2-891,CE20A102#,,,1
CE20A102/SA2-892,CE20A102#,,,1
CE20A102/SA2-893,CE20A102#,,,1
CE20A102/SA2-894,CE20A102#,,,1
CE20A102/SA2-895,CE20A102#,,,1
CE20A102/SA2-896,CE20A102#,,,1
CE20A102/SA2-897,CE20A102#,,,1
CE20A102/SA2-898,CE20A102#,,,1
CE20A102/SA2-899,CE20A102#,,,1
CE20A102/SA2-900,CE20A102#,,,1
CE20A102/SA2-901,CE20A102#,,,1
CE20A102/SA2-902,CE20A102#,,,1
CE20A102/SA2-903,CE20A102#,,,1
CE20A102/SA2-904,CE20A102#,,,1
CE20A102/SA2-905,CE20A102#,,,1
CE20A102/SA2-906,CE20A102#,,,1
CE20A102/SA2-907,CE20A102#,,,1
CE20A102/SA2-908,CE20A102#,,,1
CE20A102/SA2-909,CE20A102#,,,1
CE20A102/SA2-910,CE20A102#,,,1
CE20A102/SA2-911,CE20A102#,,,1
CE20A102/SA2-912,CE20A102#,,,1
CE20A102/SA2-913,CE20A102#,,,1
CE20A102/SA2-914,CE20A102#,,,1
CE20A102/SA2-915,CE20A102#,,,1
CE20A102/SA2-916,CE20A102#,,,1
CE20A102/SA2-917,CE20A102#,,,1
CE20A102/SA2-918,CE20A102#,,,1
CE20A102/SA2-919,CE20A102#,,,1
CE20A102/SA2-920,CE20A102#,,,1
CE20A102/SA2-921,CE20A102#,,,1
CE20A102/SA2-922,CE20A102#,,,1
CE20A102/SA2-923,CE20A102#,,,1
CE20A102/SA2-924,CE20A102#,,,1
CE20A102/SA2-925,CE20A102#,,,1
CE20A102/SA2-926,CE20A102#,,,1
CE20A102/SA2-927,CE20A102#,,,1
CE20A102/SA2-928,CE20A102#,,,1
CE20A103/A13-112,CE20A103#,,,1
CE20A103/A13-113,CE20A103#,,,1
CE20A103/A13-114,CE20A103#,,,1
CE20A103/A13-115,CE20A103#,,,1
CE20A103/A13-116,CE20A103#,,,1
CE20A103/A13-117,CE20A103#,,,1
CE20A103/A13-118,CE20A103#,,,1
CE20A103/A13-119,CE20A103#,,,1
CE20A103/SA13-251,CE20A103#,,,1
CE20A103/SA13-252,CE20A103#,,,1
CE20A103/SA13-253,CE20A103#,,,1
CE20A103/SA13-254,CE20A103#,,,1
CE20A103/SA13-255,CE20A103#,,,1
CE20A103/SA13-256,CE20A103#,,,1
CE20A103/SA13-257,CE20A103#,,,1
CE20A103/SA13-258,CE20A103#,,,1
CE20A103/SA13-259,CE20A103#,,,1
CE20A103/SA13-260,CE20A103#,,,1
CE20A103/SA13-261,CE20A103#,,,1
CE20A103/SA13-262,CE20A103#,,,1
CE20A103/SA13-263,CE20A103#,,,1
CE20A103/SA13-264,CE20A103#,,,1
CE20A103/SA13-265,CE20A103#,,,1
CE20A103/SA13-266,CE20A103#,,,1
CE20A103/SA13-267,CE20A103#,,,1
CE20A103/SA13-268,CE20A103#,,,1
CE20A103/SA13-269,CE20A103#,,,1
CE20A103/SA13-270,CE20A103#,,,1
CE20A103/SA13-271,CE20A103#,,,1
CE20A103/SA13-272,CE20A103#,,,1
CE20A103/SA13-273,CE20A103#,,,1
CE20A103/SA13-274,CE20A103#,,,1
CE20A103/SA13-275,CE20A103#,,,1
CE20A103/SA13-276,CE20A103#,,,1
CE20A103/SA13-277,CE20A103#,,,1
CE20A103/SA13-278,CE20A103#,,,1
CE20A103/SA13-279,CE20A103#,,,1
CE20A103/SA13-280,CE20A103#,,,1
CE20A103/SA13-281,CE20A103#,,,1
CE20A103/SA13-282,CE20A103#,,,1
CE20A103/SA13-283,CE20A103#,,,1
CE20A103/SA13-284,CE20A103#,,,1
CE20A103/SA13-285,CE20A103#,,,1
CE20A103/SA13-286,CE20A103#,,,1
CE20A103/SA13-287,CE20A103#,,,1
CE20A103/SA13-288,CE20A103#,,,1
CE20A103/SA13-289,CE20A103#,,,1
CE20A103/SA13-290,CE20A103#,,,1
CE20A103/SA13-291,CE20A103#,,,1
CE20A103/SA13-292,CE20A103#,,,1
CE20A103/SA13-293,CE20A103#,,,1
CE20A103/SA13-294,CE20A103#,,,1
CE20A103/SA13-295,CE20A103#,,,1
CE20A103/SA13-296,CE20A103#,,,1
CE20A103/SA13-297,CE20A103#,,,1
CE20A103/SA13-298,CE20A103#,,,1
CE20A103/SA13-299,CE20A103#,,,1
CE20A103/SA13-300,CE20A103#,,,1
CE20A103/SA13-301,CE20A103#,,,1
CE20A103/SA13-302,CE20A103#,,,1
CE20A103/SA13-303,CE20A103#,,,1
CE20A103/SA13-304,CE20A103#,,,1
CE20A103/SA13-305,CE20A103#,,,1
CE20A103/SA13-306,CE20A103#,,,1
CE20A103/SA13-307,CE20A103#,,,1
CE20A103/SA13-308,CE20A103#,,,1
CE20A103/SA13-309,CE20A103#,,,1
CE20A103/SA13-310,CE20A103#,,,1
CE20A103/SA13-311,CE20A103#,,,1
CE20A103/SA13-312,CE20A103#,,,1
CE20A103/SA13-313,CE20A103#,,,1
CE20A103/SA13-314,CE20A103#,,,1
CE20A103/SA13-315,CE20A103#,,,1
CE20A103/SA13-316,CE20A103#,,,1
CE20A103/SA13-317,CE20A103#,,,1
CE20A103/SA13-318,CE20A103#,,,1
CE20A103/SA13-319,CE20A103#,,,1
CE20A103/SA13-320,CE20A103#,,,1
CE20A103/SA13-321,CE20A103#,,,1
CE20A103/SA13-322,CE20A103#,,,1
CE20A103/SA13-323,CE20A103#,,,1
CE20A103/SA13-324,CE20A103#,,,1
CE20A103/SA13-325,CE20A103#,,,1
CE20A103/SA13-326,CE20A103#,,,1
CE20A103/SA13-327,CE20A103#,,,1
CE20A103/SA13-328,CE20A103#,,,1
CE20A103/SA13-329,CE20A103#,,,1
CE20A103/SA13-330,CE20A103#,,,1
CE20A103/SA13-331,CE20A103#,,,1
CE20A103/SA13-332,CE20A103#,,,1
CE20A103/SA13-333,CE20A103#,,,1
CE20A103/SA13-334,CE20A103#,,,1
CE20A103/SA13-335,CE20A103#,,,1
CE20A103/SA13-336,CE20A103#,,,1
CE20A103/SA13-337,CE20A103#,,,1
