code,parentcode,name-mr,name-en,count
ZE16A104/SP2-541,ZE16A104#,,,1
ZE16A104/SP2-542,ZE16A104#,,,1
ZE16A104/SP2-543,ZE16A104#,,,1
ZE16A104/SP2-544,ZE16A104#,,,1
ZE16A104/SP2-545,ZE16A104#,,,1
ZE16A104/SP2-546,ZE16A104#,,,1
ZE16A104/SP2-547,ZE16A104#,,,1
ZE16A104/SP2-548,ZE16A104#,,,1
ZE16A104/SP2-549,ZE16A104#,,,1
ZE16A104/SP2-550,ZE16A104#,,,1
ZE16A104/SP2-551,ZE16A104#,,,1
ZE16A104/SP2-552,ZE16A104#,,,1
ZE16A104/SP2-553,ZE16A104#,,,1
ZE16A104/SP2-554,ZE16A104#,,,1
ZE16A104/SP2-555,ZE16A104#,,,1
ZE16A104/SP2-556,ZE16A104#,,,1
ZE16A104/SP2-557,ZE16A104#,,,1
ZE16A104/SP2-558,ZE16A104#,,,1
ZE16A104/SP2-559,ZE16A104#,,,1
ZE16A104/SP2-560,ZE16A104#,,,1
ZE16A104/SP2-561,ZE16A104#,,,1
ZE16A104/SP2-562,ZE16A104#,,,1
ZE16A104/SP2-563,ZE16A104#,,,1
ZE16A104/SP2-564,ZE16A104#,,,1
ZE16A104/SP2-565,ZE16A104#,,,1
ZE16A104/SP2-566,ZE16A104#,,,1
ZE16A104/SP2-567,ZE16A104#,,,1
ZE16A104/SP2-568,ZE16A104#,,,1
ZE16A104/SP2-569,ZE16A104#,,,1
ZE16A104/SP2-570,ZE16A104#,,,1
ZE16A104/SP2-571,ZE16A104#,,,1
ZE16A104/SP2-572,ZE16A104#,,,1
ZE16A104/SP2-573,ZE16A104#,,,1
ZE16A104/SP2-574,ZE16A104#,,,1
ZE16A104/SP2-575,ZE16A104#,,,1
ZE16A104/SP2-576,ZE16A104#,,,1
ZE16A104/SP2-577,ZE16A104#,,,1
ZE16A104/SP2-578,ZE16A104#,,,1
ZE16A104/SP2-579,ZE16A104#,,,1
ZE16A104/SP2-580,ZE16A104#,,,1
ZE16A104/SP2-581,ZE16A104#,,,1
ZE16A104/SP2-582,ZE16A104#,,,1
ZE16A104/SP2-583,ZE16A104#,,,1
ZE16A104/SP2-584,ZE16A104#,,,1
ZE16A104/SP2-585,ZE16A104#,,,1
ZE16A104/SP2-586,ZE16A104#,,,1
ZE16A104/SP2-587,ZE16A104#,,,1
ZE16A104/SP2-588,ZE16A104#,,,1
ZE16A104/SP2-589,ZE16A104#,,,1
ZE16A104/SP2-590,ZE16A104#,,,1
ZE16A104/SP2-591,ZE16A104#,,,1
ZE16A104/SP2-592,ZE16A104#,,,1
ZE16A104/SP2-593,ZE16A104#,,,1
ZE16A104/SP2-594,ZE16A104#,,,1
ZE16A104/SP2-595,ZE16A104#,,,1
ZE16A104/SP2-596,ZE16A104#,,,1
ZE16A104/SP2-597,ZE16A104#,,,1
ZE16A104/SP2-598,ZE16A104#,,,1
ZE16A104/SP2-599,ZE16A104#,,,1
ZE16A104/SP2-600,ZE16A104#,,,1
ZE16A104/SP2-601,ZE16A104#,,,1
ZE16A104/SP2-602,ZE16A104#,,,1
ZE16A104/SP2-603,ZE16A104#,,,1
ZE16A104/SP2-604,ZE16A104#,,,1
ZE16A104/SP2-605,ZE16A104#,,,1
ZE16A104/SP2-606,ZE16A104#,,,1
ZE16A104/SP2-607,ZE16A104#,,,1
ZE16A104/SP2-608,ZE16A104#,,,1
ZE16A104/SP2-609,ZE16A104#,,,1
ZE16A104/SP2-610,ZE16A104#,,,1
ZE16A104/SP2-611,ZE16A104#,,,1
ZE16A104/SP2-612,ZE16A104#,,,1
ZE16A104/SP2-613,ZE16A104#,,,1
ZE16A104/SP2-614,ZE16A104#,,,1
ZE16A104/SP2-615,ZE16A104#,,,1
ZE16A104/SP2-616,ZE16A104#,,,1
ZE16A104/SP2-617,ZE16A104#,,,1
ZE16A104/SP2-618,ZE16A104#,,,1
ZE16A104/SP2-619,ZE16A104#,,,1
ZE16A104/SP2-620,ZE16A104#,,,1
ZE16A104/SP2-621,ZE16A104#,,,1
ZE16A104/SP2-622,ZE16A104#,,,1
ZE16A104/SP2-623,ZE16A104#,,,1
ZE16A104/SP2-624,ZE16A104#,,,1
ZE16A104/SP2-625,ZE16A104#,,,1
ZE16A104/SP2-626,ZE16A104#,,,1
ZE16A104/SP2-627,ZE16A104#,,,1
ZE16A104/SP2-628,ZE16A104#,,,1
ZE16A104/SP2-629,ZE16A104#,,,1
ZE16A104/SP2-630,ZE16A104#,,,1
ZE16A104/SP2-631,ZE16A104#,,,1
ZE16A104/SP2-632,ZE16A104#,,,1
ZE16A104/SP2-633,ZE16A104#,,,1
ZE16A104/SP2-634,ZE16A104#,,,1
ZE16A104/SP2-635,ZE16A104#,,,1
ZE16A104/SP2-636,ZE16A104#,,,1
ZE16A104/SP2-637,ZE16A104#,,,1
ZE16A104/SP2-638,ZE16A104#,,,1
ZE16A104/SP2-639,ZE16A104#,,,1
ZE16A104/SP2-640,ZE16A104#,,,1
ZE16A104/SP2-641,ZE16A104#,,,1
ZE16A104/SP2-642,ZE16A104#,,,1
ZE16A104/SP2-643,ZE16A104#,,,1
ZE16A104/SP2-644,ZE16A104#,,,1
ZE16A104/SP2-645,ZE16A104#,,,1
ZE16A104/SP2-646,ZE16A104#,,,1
ZE16A104/SP2-647,ZE16A104#,,,1
ZE16A104/SP2-648,ZE16A104#,,,1
ZE16A104/SP2-649,ZE16A104#,,,1
ZE16A104/SP2-650,ZE16A104#,,,1
ZE16A104/SP2-651,ZE16A104#,,,1
ZE16A104/SP2-652,ZE16A104#,,,1
ZE16A104/SP2-653,ZE16A104#,,,1
ZE16A104/SP2-654,ZE16A104#,,,1
ZE16A104/SP2-655,ZE16A104#,,,1
ZE16A104/SP2-656,ZE16A104#,,,1
ZE16A104/SP2-657,ZE16A104#,,,1
ZE16A104/SP2-658,ZE16A104#,,,1
ZE16A104/SP2-659,ZE16A104#,,,1
ZE16A104/SP2-660,ZE16A104#,,,1
ZE16A104/SP2-661,ZE16A104#,,,1
ZE16A104/SP2-662,ZE16A104#,,,1
ZE16A104/SP2-663,ZE16A104#,,,1
ZE16A104/SP2-664,ZE16A104#,,,1
ZE16A104/SP2-665,ZE16A104#,,,1
ZE16A104/SP2-666,ZE16A104#,,,1
ZE16A104/SP2-667,ZE16A104#,,,1
ZE16A104/SP2-668,ZE16A104#,,,1
ZE16A104/SP2-669,ZE16A104#,,,1
ZE16A104/SP2-670,ZE16A104#,,,1
ZE16A104/SP2-671,ZE16A104#,,,1
ZE16A104/SP2-672,ZE16A104#,,,1
ZE16A104/SP2-673,ZE16A104#,,,1
ZE16A104/SP2-674,ZE16A104#,,,1
ZE16A104/SP2-675,ZE16A104#,,,1
ZE16A104/SP2-676,ZE16A104#,,,1
ZE16A104/SP2-677,ZE16A104#,,,1
ZE16A104/SP2-678,ZE16A104#,,,1
ZE16A104/SP2-679,ZE16A104#,,,1
ZE16A104/SP2-680,ZE16A104#,,,1
ZE16A104/SP2-681,ZE16A104#,,,1
ZE16A104/SP2-682,ZE16A104#,,,1
ZE16A104/SP2-683,ZE16A104#,,,1
ZE16A104/SP2-684,ZE16A104#,,,1
ZE16A104/SP2-685,ZE16A104#,,,1
ZE16A104/SP2-686,ZE16A104#,,,1
ZE16A104/SP2-687,ZE16A104#,,,1
ZE16A104/SP2-688,ZE16A104#,,,1
ZE16A104/SP2-689,ZE16A104#,,,1
ZE16A104/SP2-690,ZE16A104#,,,1
ZE16A104/SP2-691,ZE16A104#,,,1
ZE16A104/SP2-692,ZE16A104#,,,1
ZE16A104/SP2-693,ZE16A104#,,,1
ZE16A104/SP2-694,ZE16A104#,,,1
ZE16A104/SP2-695,ZE16A104#,,,1
ZE16A104/SP2-696,ZE16A104#,,,1
ZE16A104/SP2-697,ZE16A104#,,,1
ZE16A104/SP2-698,ZE16A104#,,,1
ZE16A104/SP2-699,ZE16A104#,,,1
ZE16A104/SP2-700,ZE16A104#,,,1
ZE16A104/SP2-701,ZE16A104#,,,1
ZE16A104/SP2-702,ZE16A104#,,,1
ZE16A104/SP2-703,ZE16A104#,,,1
ZE16A104/SP2-704,ZE16A104#,,,1
ZE16A104/SP2-705,ZE16A104#,,,1
ZE16A104/SP2-706,ZE16A104#,,,1
ZE16A104/SP2-707,ZE16A104#,,,1
ZE16A104/SP2-708,ZE16A104#,,,1
ZE16A104/SP2-709,ZE16A104#,,,1
ZE16A104/SP2-710,ZE16A104#,,,1
ZE16A104/SP2-711,ZE16A104#,,,1
ZE16A104/SP2-712,ZE16A104#,,,1
ZE16A104/SP2-713,ZE16A104#,,,1
ZE16A104/SP2-714,ZE16A104#,,,1
ZE16A104/SP2-715,ZE16A104#,,,1
ZE16A104/SP2-716,ZE16A104#,,,1
ZE16A104/SP2-717,ZE16A104#,,,1
ZE16A104/SP2-718,ZE16A104#,,,1
ZE16A104/SP2-719,ZE16A104#,,,1
ZE16A104/SP2-720,ZE16A104#,,,1
ZE16A104/SP2-721,ZE16A104#,,,1
ZE16A104/SP2-722,ZE16A104#,,,1
ZE16A104/SP2-723,ZE16A104#,,,1
ZE16A104/SP2-724,ZE16A104#,,,1
ZE16A104/SP2-725,ZE16A104#,,,1
ZE16A104/SP2-726,ZE16A104#,,,1
ZE16A104/SP2-727,ZE16A104#,,,1
ZE16A104/SP2-728,ZE16A104#,,,1
ZE16A104/SP2-729,ZE16A104#,,,1
ZE16A104/SP2-730,ZE16A104#,,,1
ZE16A104/SP2-731,ZE16A104#,,,1
ZE16A104/SP2-732,ZE16A104#,,,1
ZE16A104/SP2-733,ZE16A104#,,,1
ZE16A104/SP2-734,ZE16A104#,,,1
ZE16A104/SP2-735,ZE16A104#,,,1
ZE16A104/SP2-736,ZE16A104#,,,1
ZE16A104/SP2-737,ZE16A104#,,,1
ZE16A104/SP2-738,ZE16A104#,,,1
ZE16A104/SP2-739,ZE16A104#,,,1
ZE16A104/SP2-740,ZE16A104#,,,1
ZE16A104/SP2-741,ZE16A104#,,,1
ZE16A104/SP2-742,ZE16A104#,,,1
ZE16A104/SP2-743,ZE16A104#,,,1
ZE16A104/SP2-744,ZE16A104#,,,1
ZE16A104/SP2-745,ZE16A104#,,,1
ZE16A104/SP2-746,ZE16A104#,,,1
ZE16A104/SP2-747,ZE16A104#,,,1
ZE16A104/SP2-748,ZE16A104#,,,1
ZE16A104/SP2-749,ZE16A104#,,,1
ZE16A104/SP2-750,ZE16A104#,,,1
ZE16A104/SP2-751,ZE16A104#,,,1
ZE16A104/SP2-752,ZE16A104#,,,1
ZE16A104/SP2-753,ZE16A104#,,,1
ZE16A104/SP2-754,ZE16A104#,,,1
ZE16A104/SP2-755,ZE16A104#,,,1
ZE16A104/SP2-756,ZE16A104#,,,1
ZE16A104/SP2-757,ZE16A104#,,,1
ZE16A104/SP2-758,ZE16A104#,,,1
ZE16A104/SP2-759,ZE16A104#,,,1
ZE16A104/SP2-760,ZE16A104#,,,1
ZE16A104/SP2-761,ZE16A104#,,,1
ZE16A104/SP2-762,ZE16A104#,,,1
ZE16A104/SP2-763,ZE16A104#,,,1
ZE16A104/SP2-764,ZE16A104#,,,1
ZE16A104/SP2-765,ZE16A104#,,,1
ZE16A104/SP2-766,ZE16A104#,,,1
ZE16A104/SP2-767,ZE16A104#,,,1
ZE16A104/SP2-768,ZE16A104#,,,1
ZE16A104/SP2-769,ZE16A104#,,,1
ZE16A104/SP2-770,ZE16A104#,,,1
ZE16A104/SP2-771,ZE16A104#,,,1
ZE16A104/SP2-772,ZE16A104#,,,1
ZE16A104/SP2-773,ZE16A104#,,,1
ZE16A104/SP2-774,ZE16A104#,,,1
ZE16A104/SP2-775,ZE16A104#,,,1
ZE16A104/SP2-776,ZE16A104#,,,1
ZE16A104/SP2-777,ZE16A104#,,,1
ZE16A104/SP2-778,ZE16A104#,,,1
ZE16A104/SP2-779,ZE16A104#,,,1
ZE16A104/SP2-780,ZE16A104#,,,1
ZE16A104/SP2-781,ZE16A104#,,,1
ZE16A104/SP2-782,ZE16A104#,,,1
ZE16A104/SP2-783,ZE16A104#,,,1
ZE16A104/SP2-784,ZE16A104#,,,1
