code,parentcode,name-mr,name-en,count
RE28G110,RE28G,,,1
RE28G111,RE28G,,,1
RE28G112,RE28G,,,1
RE28G113,RE28G,,,1
RE28G114,RE28G,,,1
RE28H,RE28,"व. पंडित भिमसेन जोशी कलामंदिर, औंध",,1
RE28H102,RE28H,,,1
RE28H103,RE28H,,,1
RE28H104,RE28H,,,1
RE28H105,RE28H,,,1
RE28H106,RE28H,,,1
RE28H107,RE28H,,,1
RE28H108,RE28H,,,1
RE28H109,RE28H,,,1
RE28H110,RE28H,,,1
RE28H111,RE28H,,,1
RE28H112,RE28H,,,1
RE28H113,RE28H,,,1
RE28J,RE28,"लोकशाहीर अण्णाभाऊ साठे स्मारक (नाट्यगृह), बिबवेवाडी",,1
RE28J102,RE28J,,,1
RE28J103,RE28J,,,1
RE28J104,RE28J,,,1
RE28J106,RE28J,,,1
RE28J107,RE28J,,,1
RE28J108,RE28J,,,1
RE28J109,RE28J,,,1
RE28J110,RE28J,,,1
RE28J111,RE28J,,,1
RE28J112,RE28J,,,1
RE28K,RE28,राजीव गांधी ई लर्निंग स्कूलमधील विजय तेंडूलकर नाट्यगृह,,1
RE28K102,RE28K,,,1
RE28K103,RE28K,,,1
RE28K105,RE28K,,,1
RE28K106,RE28K,,,1
RE28K107,RE28K,,,1
RE28K108,RE28K,,,1
RE28K110,RE28K,,,1
RE28K111,RE28K,,,1
RE28K112,RE28K,,,1
RE28L,RE28,"साध्वी सावित्रीबाई फुले सांस्कृतिक भवन, भवानीपेठ",,1
RE28L102,RE28L,,,1
RE28L103,RE28L,,,1
RE28L104,RE28L,,,1
RE28L105,RE28L,,,1
RE28L106,RE28L,,,1
RE28L107,RE28L,,,1
RE28L108,RE28L,,,1
RE28L109,RE28L,,,1
RE28L110,RE28L,,,1
RE28L111,RE28L,,,1
RE28L112,RE28L,,,1
RE28M,RE28,"महात्मा फुले सांस्कृतिक भवन, वानवडी",,1
RE28M102,RE28M,,,1
RE28M103,RE28M,,,1
RE28M104,RE28M,,,1
RE28M105,RE28M,,,1
RE28M106,RE28M,,,1
RE28M107,RE28M,,,1
RE28M108,RE28M,,,1
RE28M109,RE28M,,,1
RE28M110,RE28M,,,1
RE28M111,RE28M,,,1
RE28M112,RE28M,,,1
RE29,RE,१९. भाजी मंडया,Vegetable markets,1
RE29A101A,RE29,,,1
RE29A103,RE29,,,1
RE29A104,RE29,,,1
RE29A105,RE29,,,1
RE29A109,RE29,,,1
RE31F#,RE,,,1
RE32,RE,२२. पुरस्संचय फॅक्टरी अ‍ॅक्ट खालील सेवकांचे सेवानिवृत्ती वेतन व तोषदान,Workers pensions,1
RE32A,RE32,क. पुरस्संचय निधी व तोषदान,Workers pensions,1
RE32A101A,RE32A,,,1
RE32A101B,RE32A,,,1
RE32A101C,RE32A,,,1
RE32B101,RE32,,,1
RE33,RE,२३. सार्वजनिक संस्थांना देगण्या :,Donation to public institutions,1
RE33A,RE33,क१. रुग्णालय,Donation to public institution-Hospital,1
RE33A101,RE33A,,,1
RE33A102,RE33A,,,1
RE33A103,RE33A,,,1
RE33A105,RE33A,,,1
RE33A106,RE33A,,,1
RE33B,RE33,क२. शैक्षणिक,Donation to public institution-Education,1
RE33B101,RE33B,,,1
RE33B102,RE33B,,,1
RE33C,RE33,ख. ऐच्छिक,Donation to public institution-Miscellaneous,1
RE33C101,RE33C,,,1
RE33C102,RE33C,,,1
RE33D,RE33,ग. इतर संस्थांना देणग्या,Donations for other institutions,1
RE33D101,RE33D,,,1
RE33D102,RE33D,,,1
RE33D103,RE33D,,,1
RE33D104#,RE33D,,,1
RE38A101,RE,,,1
RE42A101,RE,,,1
RE43A101,RE,,,1
RE45A101,RE,,,1
RE46A101,RE,,,1
RE51A101,RE,,,1
RE53A101,RE,,,1
RE58,RE,PMPML,PMPML,1
RE58A101,RE58,,,1
RE58A101A,RE58,,,1
RE58A101B,RE58,,,1
RE58A101C,RE58,,,1
RE63A101,RE,,,1
RE64A101,RE,,,1
RE65A101,RE,,,1
RE66A101,RE,,,1
RE68A101,RE,,,1
RE69A101,RE,,,1
RE61A101,RE,,,1
RE11A274/R1-1,RE11A274#,,,1
RE11A274/R1-2,RE11A274#,,,1
RE11A274/R1-3,RE11A274#,,,1
RE11A274/R1-4,RE11A274#,,,1
RE11A274/R1-5,RE11A274#,,,1
RE11A274/R1-6,RE11A274#,,,1
RE11A274/R1-7,RE11A274#,,,1
RE11A274/R1-8,RE11A274#,,,1
RE11A274/R1-9,RE11A274#,,,1
RE11A274/R1-10,RE11A274#,,,1
RE11A274/R1-11,RE11A274#,,,1
RE11A274/R1-12,RE11A274#,,,1
RE11A274/R1-13,RE11A274#,,,1
RE11A274/R1-14,RE11A274#,,,1
RE11A275/R2-1,RE11A275#,,,1
RE11A275/R2-2,RE11A275#,,,1
RE11A275/R2-3,RE11A275#,,,1
RE11A275/R2-4,RE11A275#,,,1
RE11A275/R2-5,RE11A275#,,,1
RE11A275/R2-6,RE11A275#,,,1
RE11A275/R2-7,RE11A275#,,,1
RE11A275/R2-21,RE11A275#,,,1
RE11A275/R2-22,RE11A275#,,,1
RE11A276/R3-1,RE11A276#,,,1
RE11A276/R3-2,RE11A276#,,,1
RE11A276/R3-3,RE11A276#,,,1
RE11A276/R3-4,RE11A276#,,,1
RE11A276/R3-5,RE11A276#,,,1
RE11A276/R3-6,RE11A276#,,,1
RE11A276/R3-7,RE11A276#,,,1
RE11A276/R3-8,RE11A276#,,,1
RE11A276/R3-9,RE11A276#,,,1
RE11A276/R3-10,RE11A276#,,,1
RE11A276/R3-11,RE11A276#,,,1
RE11A276/R3-12,RE11A276#,,,1
RE11A276/R3-13,RE11A276#,,,1
RE11A276/R3-14,RE11A276#,,,1
RE11A276/R3-15,RE11A276#,,,1
RE11A276/R3-16,RE11A276#,,,1
RE11A276/R3-17,RE11A276#,,,1
RE11A276/R3-18,RE11A276#,,,1
RE11A276/R3-20,RE11A276#,,,1
RE11A276/R3-21,RE11A276#,,,1
RE11A276/R3-22,RE11A276#,,,1
RE11A276/R3-23,RE11A276#,,,1
RE11A276/R3-24,RE11A276#,,,1
RE11A276/R3-25,RE11A276#,,,1
RE11A276/R3-26,RE11A276#,,,1
RE11A276/R3-27,RE11A276#,,,1
RE11A276/R3-28,RE11A276#,,,1
RE11N122/SR9-11,RE11N122#,,,1
RE11N122/SR9-12,RE11N122#,,,1
RE11N122/SR9-13,RE11N122#,,,1
RE11N122/SR9-14,RE11N122#,,,1
RE11N122/SR9-15,RE11N122#,,,1
RE11N122/SR9-16,RE11N122#,,,1
RE11N122/SR9-17,RE11N122#,,,1
RE11N122/SR9-18,RE11N122#,,,1
RE17F169/R4-1,RE17F169#,,,1
RE17F169/R4-2,RE17F169#,,,1
RE17F169/R4-3,RE17F169#,,,1
RE17F169/R4-4,RE17F169#,,,1
RE17F169/R4-5,RE17F169#,,,1
RE17F169/R4-6,RE17F169#,,,1
RE19A153/SR11-31,RE19A153#,,,1
RE19A153/SR11-32,RE19A153#,,,1
RE19A153/SR11-33,RE19A153#,,,1
RE19A153/SR11-34,RE19A153#,,,1
RE19A153/SR11-35,RE19A153#,,,1
RE19A153/SR11-36,RE19A153#,,,1
RE19A153/SR11-37,RE19A153#,,,1
RE19A153/SR11-38,RE19A153#,,,1
RE19A153/SR11-39,RE19A153#,,,1
RE19A153/SR11-40,RE19A153#,,,1
RE19A153/SR11-41,RE19A153#,,,1
RE19A153/SR11-42,RE19A153#,,,1
RE19A153/SR11-43,RE19A153#,,,1
RE19A153/SR11-44,RE19A153#,,,1
RE19A153/SR11-45,RE19A153#,,,1
RE19A153/SR11-46,RE19A153#,,,1
RE23H103/R7-1,RE23H103#,,,1
RE23H103/R7-2,RE23H103#,,,1
RE23H103/R7-3,RE23H103#,,,1
RE23H103/R7-4,RE23H103#,,,1
RE23H103/R7-5,RE23H103#,,,1
RE23H103/R7-7,RE23H103#,,,1
RE23H103/R7-8,RE23H103#,,,1
RE23H103/R7-9,RE23H103#,,,1
RE23H103/R7-10,RE23H103#,,,1
RE23H103/R7-11,RE23H103#,,,1
RE23H103/R7-12,RE23H103#,,,1
RE23H103/R7-13,RE23H103#,,,1
RE23H103/R7-14,RE23H103#,,,1
RE23H103/R7-15,RE23H103#,,,1
RE23H103/R7-16,RE23H103#,,,1
RE23H103/R7-17,RE23H103#,,,1
RE23H103/R7-18,RE23H103#,,,1
RE23H103/R7-19,RE23H103#,,,1
RE23H103/R7-21,RE23H103#,,,1
RE26A120/R8-11,RE26A120#,,,1
RE26A120/R8-12,RE26A120#,,,1
RE26A120/R8-13,RE26A120#,,,1
RE26A120/R8-14,RE26A120#,,,1
RE26A120/R8-15,RE26A120#,,,1
RE26A120/R8-16,RE26A120#,,,1
RE26A120/R8-17,RE26A120#,,,1
RE26A120/R8-18,RE26A120#,,,1
RE26A120/R8-19,RE26A120#,,,1
RE26A120/R8-20,RE26A120#,,,1
RE31F/R5-1,RE31F#,,,1
RE31F/R5-2,RE31F#,,,1
RE31F/R5-3,RE31F#,,,1
RE31F/R5-4,RE31F#,,,1
RE31F/R5-5,RE31F#,,,1
RE31F/R5-6,RE31F#,,,1
RE31F/R5-7,RE31F#,,,1
RE31F/R5-8,RE31F#,,,1
RE31F/R5-9,RE31F#,,,1
RE31F/R5-10,RE31F#,,,1
RE31F/R5-11,RE31F#,,,1
RE31F/R5-12,RE31F#,,,1
RE31F/R5-13,RE31F#,,,1
RE31F/R5-14,RE31F#,,,1
RE31F/R5-15,RE31F#,,,1
RE31F/R5-16,RE31F#,,,1
RE31F/R5-17,RE31F#,,,1
RE31F/R5-18,RE31F#,,,1
RE31F/R5-19,RE31F#,,,1
RE31F/R5-20,RE31F#,,,1
RE31F/R5-21,RE31F#,,,1
RE31F/R5-22,RE31F#,,,1
RE31F/R5-23,RE31F#,,,1
RE31F/R5-24,RE31F#,,,1
RE31F/R5-25,RE31F#,,,1
RE31F/R5-26,RE31F#,,,1
RE31F/R5-27,RE31F#,,,1
RE31F/R5-28,RE31F#,,,1
RE31F/R5-29,RE31F#,,,1
RE31F/R5-30,RE31F#,,,1
RE31F/R5-31,RE31F#,,,1
RE31F/R5-32,RE31F#,,,1
RE31F/R5-33,RE31F#,,,1
RE31F/R5-34,RE31F#,,,1
RE31F/R5-35,RE31F#,,,1
RE31F/R5-36,RE31F#,,,1
RE31F/R5-37,RE31F#,,,1
RE31F/R5-38,RE31F#,,,1
RE31F/R5-39,RE31F#,,,1
RE31F/R5-40,RE31F#,,,1
RE31F/R5-41,RE31F#,,,1
RE31F/R5-42,RE31F#,,,1
RE31F/R5-43,RE31F#,,,1
RE31F/R5-44,RE31F#,,,1
RE31F/R5-45,RE31F#,,,1
RE31F/R5-46,RE31F#,,,1
RE31F/R5-47,RE31F#,,,1
RE31F/R5-48,RE31F#,,,1
RE31F/R5-49,RE31F#,,,1
RE31F/R5-50,RE31F#,,,1
RE31F/R5-51,RE31F#,,,1
RE31F/R5-52,RE31F#,,,1
RE31F/R5-53,RE31F#,,,1
RE31F/R5-54,RE31F#,,,1
RE31F/R5-55,RE31F#,,,1
RE31F/R5-56,RE31F#,,,1
RE31F/R5-57,RE31F#,,,1
RE31F/R5-58,RE31F#,,,1
RE31F/R5-59,RE31F#,,,1
RE31F/R5-60,RE31F#,,,1
RE31F/R5-61,RE31F#,,,1
RE31F/R5-62,RE31F#,,,1
RE31F/R5-63,RE31F#,,,1
RE31F/R5-64,RE31F#,,,1
RE31F/R5-65,RE31F#,,,1
RE31F/R5-66,RE31F#,,,1
RE31F/R5-67,RE31F#,,,1
RE31F/R5-68,RE31F#,,,1
RE31F/R5-69,RE31F#,,,1
RE31F/R5-70,RE31F#,,,1
RE31F/R5-71,RE31F#,,,1
RE31F/R5-72,RE31F#,,,1
RE31F/R5-73,RE31F#,,,1
RE31F/R5-74,RE31F#,,,1
RE31F/R5-75,RE31F#,,,1
RE31F/R5-76,RE31F#,,,1
RE31F/R5-77,RE31F#,,,1
RE31F/R5-78,RE31F#,,,1
RE31F/R5-79,RE31F#,,,1
RE31F/R5-80,RE31F#,,,1
RE31F/R5-81,RE31F#,,,1
RE31F/R5-82,RE31F#,,,1
RE31F/R5-83,RE31F#,,,1
RE31F/R5-84,RE31F#,,,1
RE31F/R5-85,RE31F#,,,1
RE31F/R5-86,RE31F#,,,1
RE31F/R5-87,RE31F#,,,1
RE31F/R5-88,RE31F#,,,1
RE31F/R5-89,RE31F#,,,1
RE31F/R5-90,RE31F#,,,1
RE31F/R5-91,RE31F#,,,1
RE31F/R5-92,RE31F#,,,1
RE31F/R5-93,RE31F#,,,1
RE31F/R5-94,RE31F#,,,1
RE31F/R5-95,RE31F#,,,1
RE31F/R5-96,RE31F#,,,1
RE31F/R5-97,RE31F#,,,1
RE31F/R5-98,RE31F#,,,1
RE31F/R5-99,RE31F#,,,1
RE31F/R5-100,RE31F#,,,1
RE31F/R5-101,RE31F#,,,1
RE31F/R5-102,RE31F#,,,1
RE31F/R5-103,RE31F#,,,1
RE31F/R5-104,RE31F#,,,1
RE31F/R5-105,RE31F#,,,1
RE31F/R5-106,RE31F#,,,1
RE31F/R5-107,RE31F#,,,1
RE31F/R5-108,RE31F#,,,1
RE31F/R5-109,RE31F#,,,1
RE31F/R5-110,RE31F#,,,1
RE31F/R5-111,RE31F#,,,1
RE31F/R5-112,RE31F#,,,1
RE31F/R5-113,RE31F#,,,1
RE31F/R5-114,RE31F#,,,1
RE31F/R5-115,RE31F#,,,1
RE31F/R5-116,RE31F#,,,1
RE31F/R5-117,RE31F#,,,1
RE31F/R5-118,RE31F#,,,1
RE31F/R5-119,RE31F#,,,1
RE31F/R5-120,RE31F#,,,1
RE31F/R5-121,RE31F#,,,1
RE31F/R5-122,RE31F#,,,1
RE31F/R5-123,RE31F#,,,1
RE31F/R5-124,RE31F#,,,1
RE31F/R5-125,RE31F#,,,1
RE31F/R5-126,RE31F#,,,1
RE31F/R5-127,RE31F#,,,1
RE31F/R5-128,RE31F#,,,1
RE31F/R5-129,RE31F#,,,1
RE31F/R5-130,RE31F#,,,1
RE31F/R5-131,RE31F#,,,1
RE31F/R5-132,RE31F#,,,1
RE31F/R5-133,RE31F#,,,1
RE31F/R5-134,RE31F#,,,1
RE31F/R5-135,RE31F#,,,1
RE31F/R5-136,RE31F#,,,1
RE31F/R5-137,RE31F#,,,1
RE31F/R5-138,RE31F#,,,1
RE31F/R5-139,RE31F#,,,1
RE31F/R5-140,RE31F#,,,1
RE31F/R5-141,RE31F#,,,1
RE31F/R5-142,RE31F#,,,1
RE31F/R5-143,RE31F#,,,1
RE31F/R5-144,RE31F#,,,1
RE31F/R5-145,RE31F#,,,1
RE31F/R5-146,RE31F#,,,1
RE31F/R5-147,RE31F#,,,1
RE31F/R5-148,RE31F#,,,1
RE31F/R5-149,RE31F#,,,1
RE31F/R5-150,RE31F#,,,1
RE31F/R5-151,RE31F#,,,1
RE31F/R5-152,RE31F#,,,1
RE31F/R5-153,RE31F#,,,1
RE31F/R5-154,RE31F#,,,1
RE31F/R5-155,RE31F#,,,1
RE31F/R5-156,RE31F#,,,1
RE31F/R5-157,RE31F#,,,1
RE31F/R5-158,RE31F#,,,1
RE31F/R5-159,RE31F#,,,1
RE31F/R5-160,RE31F#,,,1
RE31F/R5-161,RE31F#,,,1
RE31F/R5-162,RE31F#,,,1
RE31F/R5-168,RE31F#,,,1
RE31F/R5-163,RE31F#,,,1
RE31F/R5-164,RE31F#,,,1
RE31F/R5-165,RE31F#,,,1
RE31F/R5-166,RE31F#,,,1
RE31F/R5-167,RE31F#,,,1
RE33D104/SR6-101,RE33D104#,,,1
RE33D104/SR6-102,RE33D104#,,,1
RE33D104/SR6-103,RE33D104#,,,1
RE33D104/SR6-104,RE33D104#,,,1
RE33D104/SR6-105,RE33D104#,,,1
RE33D104/SR6-106,RE33D104#,,,1
RE33D104/SR6-107,RE33D104#,,,1
RE33D104/SR6-108,RE33D104#,,,1
RE33D104/SR6-109,RE33D104#,,,1
RE33D104/SR6-110,RE33D104#,,,1
RE33D104/SR6-111,RE33D104#,,,1
RE33D104/SR6-112,RE33D104#,,,1
RE33D104/SR6-113,RE33D104#,,,1
RE33D104/SR6-114,RE33D104#,,,1
RE33D104/SR6-115,RE33D104#,,,1
RE33D104/SR6-116,RE33D104#,,,1
RE33D104/SR6-117,RE33D104#,,,1
RE33D104/SR6-118,RE33D104#,,,1
RE33D104/SR6-119,RE33D104#,,,1
RE33D104/SR6-120,RE33D104#,,,1
RE33D104/SR6-121,RE33D104#,,,1
RE33D104/SR6-122,RE33D104#,,,1
RE33D104/SR6-123,RE33D104#,,,1
RE33D104/SR6-124,RE33D104#,,,1
RE33D104/SR6-125,RE33D104#,,,1
RE33D104/SR6-126,RE33D104#,,,1
RE33D104/SR6-127,RE33D104#,,,1
RE33D104/SR6-128,RE33D104#,,,1
RE33D104/SR6-129,RE33D104#,,,1
RE33D104/SR6-130,RE33D104#,,,1
RE33D104/SR6-131,RE33D104#,,,1
RE33D104/SR6-132,RE33D104#,,,1
RE33D104/SR6-133,RE33D104#,,,1
RE33D104/SR6-134,RE33D104#,,,1
RE33D104/SR6-135,RE33D104#,,,1
RE20B120/R12-101,RE20B120#,,,1
RE20B120/R12-102,RE20B120#,,,1
RE20B120/R12-103,RE20B120#,,,1
RE20B120/R12-104,RE20B120#,,,1
RE20B120/R12-108,RE20B120#,,,1
RE20B120/R12-111,RE20B120#,,,1
RE20B120/R12-112,RE20B120#,,,1
RE20B120/R12-113,RE20B120#,,,1
RE20B120/R12-116,RE20B120#,,,1
RE20B120/R12-117,RE20B120#,,,1
RE20B120/R12-118,RE20B120#,,,1
RE20B120/R12-119,RE20B120#,,,1
RE20B120/R12-120,RE20B120#,,,1
RE20B120/SR12-101,RE20B120#,,,1
RE20B120/SR12-102,RE20B120#,,,1
RE20B120/SR12-103,RE20B120#,,,1
RE20B121/R13-101,RE20B121#,,,1
RE20B121/R13-103,RE20B121#,,,1
RE20B121/R13-104,RE20B121#,,,1
RE20B121/R13-105,RE20B121#,,,1
RE20B121/R13-106,RE20B121#,,,1
RE20B121/R13-107,RE20B121#,,,1
RE20B121/R13-108,RE20B121#,,,1
RE20B121/R13-109,RE20B121#,,,1
RE20B121/R13-110,RE20B121#,,,1
RE20B121/R13-112,RE20B121#,,,1
RE20B121/R13-113,RE20B121#,,,1
RE22A113/R14-1,RE22A113#,,,1
RE22A113/SR14-101,RE22A113#,,,1
RE22A113/SR14-102,RE22A113#,,,1
RE22A113/SR14-103,RE22A113#,,,1
